text,label
"My friends know Iâ€™ll probably share notes, reminders, and snacks when someone needs them before I call it done.",Supportive
My friends know Iâ€™ll probably make new club members feel less awkward before I call it done.,Supportive
"My friends know Iâ€™ll probably encourage friends before exams, auditions, or interviews before I call it done.",Supportive
My friends know Iâ€™ll probably stay after practice to help someone catch up before I call it done.,Supportive
My friends know Iâ€™ll probably make sure nobody feels left behind in the room before I call it done.,Supportive
I feel most useful on campus when I can help a stressed classmate turn panic into one manageable step.,Supportive
I feel most useful on campus when I can show up for people when their week gets heavy.,Supportive
"I feel most useful on campus when I can share notes, reminders, and snacks when someone needs them.",Supportive
I feel most useful on campus when I can make new club members feel less awkward.,Supportive
"I feel most useful on campus when I can encourage friends before exams, auditions, or interviews.",Supportive
I feel most useful on campus when I can stay after practice to help someone catch up.,Supportive
I feel most useful on campus when I can make sure nobody feels left behind in the room.,Supportive
Give me a free afternoon and Iâ€™ll usually help a stressed classmate turn panic into one manageable step.,Supportive
Give me a free afternoon and Iâ€™ll usually show up for people when their week gets heavy.,Supportive
"Give me a free afternoon and Iâ€™ll usually share notes, reminders, and snacks when someone needs them.",Supportive
Give me a free afternoon and Iâ€™ll usually make new club members feel less awkward.,Supportive
"Give me a free afternoon and Iâ€™ll usually encourage friends before exams, auditions, or interviews.",Supportive
Give me a free afternoon and Iâ€™ll usually stay after practice to help someone catch up.,Supportive
Give me a free afternoon and Iâ€™ll usually make sure nobody feels left behind in the room.,Supportive
Iâ€™m happiest in college when I get to help a stressed classmate turn panic into one manageable step.,Supportive
Iâ€™m happiest in college when I get to show up for people when their week gets heavy.,Supportive
"Iâ€™m happiest in college when I get to share notes, reminders, and snacks when someone needs them.",Supportive
Iâ€™m happiest in college when I get to make new club members feel less awkward.,Supportive
"Iâ€™m happiest in college when I get to encourage friends before exams, auditions, or interviews.",Supportive
Iâ€™m happiest in college when I get to stay after practice to help someone catch up.,Supportive
Iâ€™m happiest in college when I get to make sure nobody feels left behind in the room.,Supportive
I usually notice chances to help a stressed classmate turn panic into one manageable step around classes or clubs.,Supportive
I usually notice chances to show up for people when their week gets heavy around classes or clubs.,Supportive
"I usually notice chances to share notes, reminders, and snacks when someone needs them around classes or clubs.",Supportive
I usually notice chances to make new club members feel less awkward around classes or clubs.,Supportive
"I usually notice chances to encourage friends before exams, auditions, or interviews around classes or clubs.",Supportive
I usually notice chances to stay after practice to help someone catch up around classes or clubs.,Supportive
I usually notice chances to make sure nobody feels left behind in the room around classes or clubs.,Supportive
Iâ€™m into situations where I can help a stressed classmate turn panic into one manageable step.,Supportive
Iâ€™m into situations where I can show up for people when their week gets heavy.,Supportive
"Iâ€™m into situations where I can share notes, reminders, and snacks when someone needs them.",Supportive
Iâ€™m into situations where I can make new club members feel less awkward.,Supportive
"Iâ€™m into situations where I can encourage friends before exams, auditions, or interviews.",Supportive
Iâ€™m into situations where I can stay after practice to help someone catch up.,Supportive
